x,y_obs,y_clean
0.0,0.018283024785265882,0.0
1.314473913635896,-0.4838464591598639,-0.4214474127854342
2.628947827271792,0.20673268506621562,0.16170561331782818
3.943421740907688,0.7842099067253423,0.7277760237418694
5.257895654543584,0.16474970468408773,0.2818118160033179
6.5723695681794805,-0.22314749818250867,-0.1450167277707696
7.886843481815376,0.4330467146750167,0.4253762904849796
9.201317395451273,0.9270392575898708,0.9460138131304857
10.515791309087168,0.44904863455958827,0.4500567040098456
11.830265222723064,-0.0560099774026831,-0.004827341748268292
13.144739136358961,0.585591274107813,0.5328273956160433
14.459213049994856,1.03862719443828,0.9919596783125432
15.773686963630752,0.43886339042991307,0.4349015485762401
17.08816087726665,0.01300595415877398,-0.05462851825930799
18.402634790902546,0.47577946887183165,0.4477289083367089
19.71710870453844,0.7960653829354665,0.8476229307084607
21.031582618174337,0.25926566974323445,0.2371406226982845
22.346056531810234,-0.3324117229963871,-0.27487876694664715
23.660530445446128,0.2605926561302179,0.2078856380517816
24.975004359082025,0.5651554801051573,0.5681510347643325
26.289478272717922,-0.0831985143416833,-0.07210677252896766
27.603952186353816,-0.6211265559911645,-0.580270783326928
28.918426099989713,-0.01597097629383086,-0.08932345661427267
30.23290001362561,0.25132293782772686,0.260594706751855
31.547373927261503,-0.4044778487029188,-0.37877817937313235
32.861847840897404,-0.873708416374164,-0.8525804033448702
34.1763217545333,-0.2925071365658112,-0.3244456876990121
35.49079566816919,0.06461377297502949,0.042687129113184785
36.80526958180509,-0.5450216904829432,-0.5697856471787025
38.119743495440986,-0.9603414244529349,-0.9861906846334079
39.43421740907688,-0.2734559477500933,-0.40195480380232096
40.74869132271278,-0.02687505809298242,-0.002490157109905487
42.063165236348674,-0.6072927261027022,-0.57655816235841
43.37763914998457,-0.9775878789689741,-0.9287615152741014
44.69211306362047,-0.25007921319592863,-0.2870379785504584
46.00658697725636,0.20924010270377008,0.1415017651405166
47.321060890892255,-0.4082791544275848,-0.40144230696829225
48.635534804528156,-0.7517938128431548,-0.7013844242254031
49.95000871816405,-0.0684732166871379,-0.01900434374566353
51.26448263179994,0.45716541355584395,0.4181298462863619
52.578956545435844,-0.07220000460671559,-0.11679525487892213
53.89343045907174,-0.3578724830115718,-0.3904617391098835
55.20790437270763,0.2639174708352849,0.30384805327260656
56.52237828634353,0.7335882363725382,0.7196585569885351
57.836852199979425,0.16988178782896363,0.16288063928051993
59.15132611361532,-0.10131580372713853,-0.1144371195308793
60.46580002725122,0.6143654357229644,0.5620797090460731
61.78027394088711,0.9420513323495827,0.9286355994231018
63.09474785452301,0.3657665557862246,0.3250317420019109
64.4092217681589,0.025866467674062327,0.02181172350472884
65.72369568179481,0.67844508378148,0.661097919860081
67.0381695954307,1.0009965603002335,0.9631192667499212
68.3526435090666,0.2149672910604497,0.3023966402517897
69.66711742270249,-0.05182378612223591,-0.03264351314079783
70.98159133633838,0.5393551421646523,0.5675775014222201
72.29606524997428,0.7698994366511589,0.8082321075457594
73.61053916361018,0.08240076147395826,0.09890929654755928
74.92501307724608,-0.16547574756346625,-0.25517222623753
76.23948699088197,0.2703398684654063,0.3222897354070009
77.55396090451787,0.5799874750867117,0.5218907738112228
78.86843481815376,-0.3127846524615234,-0.21181246616457514
80.18290873178965,-0.5783933444483922,-0.5583002426492457
81.49738264542556,0.03416478780803512,0.024399603901734783
82.81185655906145,0.2476790442904058,0.2125057044088491
84.12633047269735,-0.4721375301200632,-0.5148111249076345
85.44080438633324,-0.7757932099789675,-0.8233940440909631
86.75527829996913,-0.22764565023009006,-0.2067221458951838
88.06975221360504,-0.030503457443312246,-0.0027623498834382174
89.38422612724094,-0.6465734494518907,-0.6980520023273199
90.69870004087683,-0.9578216200747272,-0.9463433605818302
92.01317395451272,-0.354008556827773,-0.27746737742749766
93.32764786814862,-0.11111236277585124,-0.04311512993564239
94.64212178178451,-0.7507275076611819,-0.6955603705010852
95.95659569542042,-0.8478218510928475,-0.8776514957360733
97.27106960905631,-0.14749315471263255,-0.15603869887686647
98.5855435226922,0.1462013513032937,0.10477223005922762
99.9000174363281,-0.5384578095733635,-0.5128226507931715
101.21449134996399,-0.6319837361039617,-0.6414961175685646
102.52896526359989,0.15283884091061287,0.11530341727257266
103.8434391772358,0.36306103893971314,0.38162183132292743
105.15791309087169,-0.19726415801250355,-0.22467067226594822
106.47238700450758,-0.36613648187480063,-0.32642092541080153
107.78686091814347,0.41472720231614957,0.4365104331100539
109.10133483177937,0.6554760214803752,0.678380295120275
110.41580874541526,-0.018214061470854297,0.05353631726448808
111.73028265905117,-0.022024129406780432,-0.05124247825391534
113.04475657268706,0.6601034412232804,0.6882675816354438
114.35923048632296,0.8789624268433943,0.8782127797197331
115.67370439995885,0.23917996922524754,0.210335169690893
116.98817831359474,0.10749169848069032,0.08069982791889367
118.30265222723064,0.8178575495319625,0.7779344429935954
119.61712614086655,0.8955842945571806,0.901493423627746
120.93160005450244,0.15568416990025433,0.18108206862290355
122.24607396813833,0.016550941972391108,0.02133403462677505
123.56054788177423,0.5739742213156163,0.6752142873530981
124.87502179541012,0.6496413504075118,0.7364680987528971
126.18949570904601,-0.1065146142688986,-0.027152637527634468
127.50396962268192,-0.2634703883500338,-0.20363557869394489
128.8184435363178,0.44780372756293313,0.42381727395952695
130.1329174499537,0.3894536643867158,0.44378240770831945
131.44739136358962,-0.3609938136856399,-0.3383040604432765
132.7618652772255,-0.42667450697179415,-0.5046282048389581
134.0763391908614,0.10325061405199364,0.12462645231567919
135.39081310449728,0.17738229782064194,0.13313136371261675
136.7052870181332,-0.6926166930752707,-0.6365996322746781
138.0197609317691,-0.775008978357768,-0.7626827248857102
139.33423484540498,-0.16015262067028113,-0.10315129737564625
140.6487087590409,-0.09931990926130498,-0.07897792470727123
141.96318267267677,-0.7607174548825415,-0.8111359431299853
143.27765658631267,-0.978906468295025,-0.8752672429034841
144.59213049994855,-0.14182466299953977,-0.16789008161229121
145.90660441358446,-0.09982243964831618,-0.11408657578825285
147.22107832722037,-0.8342297037344497,-0.798580706392642
148.53555224085625,-0.8825258929119915,-0.7957624216486842
149.85002615449216,-0.036501590494855546,-0.040829360957687716
151.16450006812804,0.006237182982035093,0.038006745525863236
152.47897398176394,-0.5935963720981924,-0.6075569447794746
153.79344789539985,-0.5501039523457335,-0.5514150810771401
155.10792180903573,0.328955541020017,0.2328488075407621
156.42239572267164,0.3009586351431184,0.3153199727914998
157.73686963630752,-0.37672982234901775,-0.31531997279170587
159.05134354994343,-0.22209226944318988,-0.23284880754056886
160.3658174635793,0.5646148821156803,0.5514150810773745
161.6802913772152,0.6891081992937391,0.607556944779313
162.99476529085112,0.012099929228814664,-0.038006745526060044
164.309239204487,0.06224162450685915,0.04082936095788859
165.6237131181229,0.8835605951220442,0.7957624216488705
166.9381870317588,0.7272549231330545,0.7985807063924256
168.2526609453947,0.07570148382307249,0.11408657578805735
169.5671348590306,0.11229552512818176,0.16789008161251326
170.88160877266648,0.8518786547143102,0.8752672429036563
172.1960826863024,0.7285347742763668,0.8111359431297454
173.51055659993827,0.11708698151595666,0.0789779247070924
174.82503051357418,0.08981793554993975,0.10315129737586615
176.13950442721008,0.6744343472156984,0.7626827248858579
177.45397834084596,0.5756648874019915,0.636599632274444
178.76845225448187,-0.11432053286579888,-0.1331313637128106
180.08292616811775,-0.07433885824181502,-0.12462645231547789
